college_season,source_date,teamrankings_team,team_key,points_per_play_margin,points_per_play_margin_rank,source_url
2022,2023-01-10,Syracuse,syracuse,0.028,57,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Texas A&M,texasaandm,0.025,58,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,E Carolina,ecarolina,0.015,59,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Florida Atlantic,floridaatlantic,0.011,60,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Army,army,0.009,61,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Baylor,baylor,0.004,62,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,NC State,ncstate,0.003,63,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Michigan St,michiganst,0.001,64,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Arkansas,arkansas,0.001,65,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Southern Miss,southernmiss,0.0,66,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,North Carolina,northcarolina,-0.004,67,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,San Diego St,sandiegost,-0.007,68,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Wyoming,wyoming,-0.009,69,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,E Michigan,emichigan,-0.011,70,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Florida,florida,-0.015,71,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,App State,appstate,-0.016,72,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Middle Tenn,middletenn,-0.026,73,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Old Dominion,olddominion,-0.026,74,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,SMU,smu,-0.027,75,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Miami OH,miamioh,-0.03,76,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Kentucky,kentucky,-0.034,77,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Georgia So,georgiaso,-0.034,78,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Buffalo,buffalo,-0.035,79,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Missouri,missouri,-0.036,80,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Georgia St,georgiast,-0.037,81,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,UNLV,unlv,-0.042,82,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Oklahoma St,oklahomast,-0.043,83,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Nebraska,nebraska,-0.047,84,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Ball St,ballst,-0.049,85,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,California,california,-0.052,86,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Texas Tech,texastech,-0.052,87,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Kent St,kentst,-0.057,88,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,New Mexico St,newmexicost,-0.06,89,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Coastal Car,coastalcar,-0.062,90,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Arizona,arizona,-0.068,91,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Auburn,auburn,-0.08,92,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,C Michigan,cmichigan,-0.082,93,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Navy,navy,-0.084,94,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,UConn,uconn,-0.087,95,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,N Illinois,nillinois,-0.091,96,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Virginia Tech,virginiatech,-0.093,97,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Tulsa,tulsa,-0.094,98,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,UTEP,utep,-0.095,99,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Iowa St,iowast,-0.101,100,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Arizona St,arizonast,-0.101,101,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Bowling Green,bowlinggreen,-0.103,102,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Temple,temple,-0.105,103,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Virginia,virginia,-0.114,104,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,West Virginia,westvirginia,-0.117,105,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Texas St,texasst,-0.119,106,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Utah St,utahst,-0.122,107,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Purdue,purdue,-0.13,108,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Arkansas St,arkansasst,-0.136,109,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Miami,miami,-0.15,110,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,W Michigan,wmichigan,-0.156,111,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Indiana,indiana,-0.158,112,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Colorado St,coloradost,-0.159,113,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Nevada,nevada,-0.167,114,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Louisiana Tech,louisianatech,-0.169,115,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Georgia Tech,georgiatech,-0.183,116,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,UL Monroe,ulmonroe,-0.194,117,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Vanderbilt,vanderbilt,-0.204,118,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Charlotte,charlotte,-0.209,119,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,S Florida,sflorida,-0.214,120,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Stanford,stanford,-0.234,121,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Akron,akron,-0.234,122,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Boston College,bostoncollege,-0.235,123,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Northwestern,northwestern,-0.238,124,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,New Mexico,newmexico,-0.239,125,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Rutgers,rutgers,-0.242,126,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Florida Intl,floridaintl,-0.246,127,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Rice,rice,-0.246,128,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Hawai'i,hawaii,-0.28,129,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,UMass,umass,-0.37,130,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2022,2023-01-10,Colorado,colorado,-0.385,131,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2023-01-10
2023,2024-01-09,Michigan,michigan,0.399,1,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Oregon,oregon,0.351,2,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Notre Dame,notredame,0.333,3,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Georgia,georgia,0.31,4,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Ohio St,ohiost,0.282,5,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Penn St,pennst,0.263,6,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,LSU,lsu,0.251,7,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Oklahoma,oklahoma,0.229,8,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Florida St,floridast,0.215,9,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,SMU,smu,0.214,10,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Texas,texas,0.203,11,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,J Madison,jmadison,0.197,12,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Washington,washington,0.196,13,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Liberty,liberty,0.183,14,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Alabama,alabama,0.172,15,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Troy,troy,0.171,16,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Miami OH,miamioh,0.169,17,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,USC,usc,0.165,18,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Arizona,arizona,0.163,19,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Kentucky,kentucky,0.148,20,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Tennessee,tennessee,0.146,21,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Toledo,toledo,0.145,22,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Missouri,missouri,0.143,23,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Kansas St,kansasst,0.141,24,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Kansas,kansas,0.138,25,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Duke,duke,0.13,26,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,S Alabama,salabama,0.126,27,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Memphis,memphis,0.115,28,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Texas A&M,texasaandm,0.109,29,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Fresno St,fresnost,0.108,30,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Mississippi,mississippi,0.107,31,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Oregon St,oregonst,0.102,32,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Maryland,maryland,0.1,33,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UTSA,utsa,0.098,34,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Air Force,airforce,0.092,35,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Louisiana,louisiana,0.091,36,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Iowa St,iowast,0.088,37,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Ohio,ohio,0.077,38,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Miami,miami,0.074,39,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Jacksonville St,jacksonvillest,0.074,40,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,N Illinois,nillinois,0.072,41,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Wyoming,wyoming,0.071,42,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Tulane,tulane,0.069,43,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Boise St,boisest,0.068,44,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Virginia Tech,virginiatech,0.067,45,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,San Jose St,sanjosest,0.061,46,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,New Mexico St,newmexicost,0.06,47,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UCF,ucf,0.056,48,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Louisville,louisville,0.051,49,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UNLV,unlv,0.05,50,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Iowa,iowa,0.043,51,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,App State,appstate,0.037,52,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,West Virginia,westvirginia,0.036,53,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,NC State,ncstate,0.033,54,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Wisconsin,wisconsin,0.031,55,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UCLA,ucla,0.026,56,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,North Carolina,northcarolina,0.023,57,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Auburn,auburn,0.021,58,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Bowling Green,bowlinggreen,0.02,59,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,W Kentucky,wkentucky,0.018,60,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Nebraska,nebraska,0.015,61,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Clemson,clemson,0.014,62,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Georgia Tech,georgiatech,0.006,63,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Utah,utah,0.0,64,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Old Dominion,olddominion,-0.009,65,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,South Carolina,southcarolina,-0.009,66,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Rutgers,rutgers,-0.01,67,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Rice,rice,-0.011,68,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,TCU,tcu,-0.013,69,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Northwestern,northwestern,-0.013,70,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Washington St,washingtonst,-0.014,71,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Oklahoma St,oklahomast,-0.018,72,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Florida Atlantic,floridaatlantic,-0.02,73,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Texas St,texasst,-0.021,74,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Coastal Car,coastalcar,-0.023,75,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Arkansas St,arkansasst,-0.027,76,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Texas Tech,texastech,-0.034,77,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,California,california,-0.049,78,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Colorado St,coloradost,-0.054,79,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Illinois,illinois,-0.056,80,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Georgia St,georgiast,-0.057,81,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Syracuse,syracuse,-0.063,82,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,S Florida,sflorida,-0.07,83,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Utah St,utahst,-0.072,84,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Middle Tenn,middletenn,-0.074,85,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Houston,houston,-0.074,86,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,N Texas,ntexas,-0.084,87,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Colorado,colorado,-0.086,88,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Georgia So,georgiaso,-0.09,89,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Florida,florida,-0.09,90,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Sam Houston,samhouston,-0.091,91,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Minnesota,minnesota,-0.093,92,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,E Michigan,emichigan,-0.094,93,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Marshall,marshall,-0.1,94,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,BYU,byu,-0.1,95,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Navy,navy,-0.103,96,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Pittsburgh,pittsburgh,-0.103,97,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Mississippi St,mississippist,-0.108,98,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Purdue,purdue,-0.11,99,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Boston College,bostoncollege,-0.111,100,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,San Diego St,sandiegost,-0.112,101,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Arkansas,arkansas,-0.115,102,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Army,army,-0.122,103,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UAB,uab,-0.137,104,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,C Michigan,cmichigan,-0.139,105,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,E Carolina,ecarolina,-0.141,106,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Buffalo,buffalo,-0.142,107,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Wake Forest,wakeforest,-0.145,108,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Indiana,indiana,-0.147,109,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Florida Intl,floridaintl,-0.159,110,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Louisiana Tech,louisianatech,-0.163,111,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UTEP,utep,-0.165,112,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Ball St,ballst,-0.172,113,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,W Michigan,wmichigan,-0.178,114,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UConn,uconn,-0.193,115,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Virginia,virginia,-0.204,116,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Akron,akron,-0.207,117,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Vanderbilt,vanderbilt,-0.21,118,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Michigan St,michiganst,-0.216,119,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Charlotte,charlotte,-0.219,120,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Hawai'i,hawaii,-0.222,121,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Arizona St,arizonast,-0.222,122,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Baylor,baylor,-0.228,123,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UL Monroe,ulmonroe,-0.228,124,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Tulsa,tulsa,-0.234,125,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Cincinnati,cincinnati,-0.239,126,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Nevada,nevada,-0.245,127,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Stanford,stanford,-0.25,128,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,New Mexico,newmexico,-0.256,129,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Temple,temple,-0.256,130,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,UMass,umass,-0.261,131,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Southern Miss,southernmiss,-0.274,132,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2023,2024-01-09,Kent St,kentst,-0.358,133,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2024-01-09
2024,2025-01-21,Ohio St,ohiost,0.367,1,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Notre Dame,notredame,0.327,2,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Indiana,indiana,0.308,3,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Mississippi,mississippi,0.274,4,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Penn St,pennst,0.243,5,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Alabama,alabama,0.237,6,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Texas,texas,0.226,7,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Oregon,oregon,0.217,8,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Army,army,0.201,9,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
2024,2025-01-21,Navy,navy,0.194,10,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2025-01-21
